Repo Id,Commit Id,Date,Message
179624736,2e219bb883348ded8ea9e81f3304e4853f99c86b,2019-04-11T14:35:49Z,Update UI with new endpoint
179624736,8e76e9a78dc0ddd0849b7a215e4553744117bcf9,2019-04-11T10:37:43Z,Merge branch 'master' of https://github.com/kb22/ML-React-App-Template into ui
179624736,b5b56fc6098c38566810ad4ab1457e2e8b6c9b46,2019-04-11T10:09:32Z,Update variable
179624736,54bc1a232cf79407aced5bd7e8a29db750febb26,2019-04-11T09:35:52Z,"Merge pull request #2 from kb22/service

Create Flask app for backend"
179624736,d7411bb03a7b8a55554eed592bb910b58ec7f4ec,2019-04-11T09:33:44Z,Create Flask app for backend
179624736,84b6616465f3ab741213eb6163a07c8851b35297,2019-04-08T16:47:12Z,Add fetch POST call for getting predictions
179624736,abf2d62403fa8d7f1781a8b410770ea2f4f2ca08,2019-04-08T12:57:24Z,Add multiple fields and buttons
179624736,147d79a26236855ae5d423e9bd6848111df31e91,2019-04-08T10:15:04Z,Add basic heading and form fields
179624736,a3b1b145bb99cd39331faf9f933a35bc0705416c,2019-04-05T06:44:47Z,"Merge pull request #1 from kb22/ui

Create app with create-react-app"
179624736,d5858ce07fb51d7b2180eb4c4f3a3c2a6c4c7e91,2019-04-05T06:12:23Z,Create app with create-react-app
179624736,ea8a23a2a8c0ed439cc84e6a75599920a7fcafe1,2019-04-05T05:34:34Z,Initial commit
66449389,975671d1fdf9a059027186588e7907c6eb66108f,2016-09-10T14:41:22Z,MainPanel linking to further pages
66449389,b97f90b6959b7f2155f5cb8b3defbd21494e6989,2016-09-10T12:36:19Z,ReadME!
66449389,6c00c070664a61605d782a9029e88d3b765c87b8,2016-09-10T12:19:50Z,Updated.
66449389,c196448a45a9fbf31c01a5529d699e4af68ecad7,2016-09-09T08:05:23Z,Add files via upload
66449389,4e1a41d216b159b0acc0989e5c5c0bb22fe48049,2016-09-09T07:59:20Z,Add files via upload
66449389,d8c3a796b1a8ba6d3996b17fabc72321ed8b02e5,2016-09-06T22:45:22Z,DataBase Updated
66449389,f9b94478afe585ab8ad6c3936ba03bfe622e4d56,2016-09-06T22:44:21Z,LeaderBoard
66449389,b4aa02cae5c830a90ac294dcc8308af254804ce8,2016-09-06T20:12:41Z,"Merge pull request #1 from kb22/Arccool-patch-1

Add files via upload"
66449389,3cf8ee95c7cdbc21f7a73e84e3ad9a99173b6dae,2016-09-06T19:49:07Z,"Add files via upload

Added Photos to the main panel.let me know if this looks good"
66449389,9f8b1f4e7c140a6553be9841000ca423accf1547,2016-09-04T17:51:35Z,Secure login 0.2
66449389,7c1cfa0bbf214bd248618c13df5c2f83f049092a,2016-09-04T17:50:53Z,Secure login 0.1
66449389,9e0119a78b106eccf5c1eb8af15806fba94c3a3f,2016-09-04T16:07:39Z,Readable code
66449389,7faf2b5a8b1e8f96665e9653a960ddf9b67ff32e,2016-09-04T16:03:52Z,Bug fixes and Multiple quiz template support
66449389,0725db6bb8bbbd1db7b32fadb77dab975b112941,2016-09-04T10:00:31Z,Debugged 0.1
66449389,548dc1ceb79b69c3e76ef35a2c3365103080b445,2016-09-04T06:12:51Z,Buttons added
66449389,bf30876ea22267b99f8f396dbcd449a730fb7e97,2016-09-03T19:48:43Z,working time and linking
66449389,0d349e455bb448226723ac66ad544a174b27f8ec,2016-09-03T05:23:39Z,Add files via upload
66449389,b48ee3b996225117397b97e6fcf3b0f54c198db2,2016-09-02T21:52:28Z,Modified Appearances
66449389,02e0e351e2e2326e77f73fddd38b35a6e8db63ed,2016-09-02T07:20:59Z,"logout page

session stop"
66449389,d75e86006c230c6d99a455337a044d350e998988,2016-09-02T07:19:59Z,Linking to login page
66449389,bc380913faa27bf09e48abe005e2e5b569f83449,2016-09-02T07:19:05Z,Score updation and session control
66449389,85baba42e983c9f058c143a649f43fb56fd677bb,2016-09-02T07:17:46Z,"properly function now

Added session control"
66449389,ecdb7cc0cfc58d2f273dcbd72ea437fd8e86445d,2016-08-31T21:34:39Z,Instructions Page
66449389,a876c716bb9b647e950826797f614a48d5198394,2016-08-31T20:02:32Z,New Quiz Panel
66449389,a4f83115d27a3194f2d66ec337c483bc3f98907b,2016-08-29T19:02:40Z,"Timing control @ Client side

[VIMP] Also added the instructions for implementing the server side time comparison."
66449389,c9b6e45ab20ac0dd52f5d03faf9cf90401ede48a,2016-08-28T19:50:07Z,centralized db access
66449389,5ca60fa38cf5fe3b2ce696665591cac5ec80467a,2016-08-28T19:48:19Z,Update: Session vars and Randomization
66449389,2cb3b9b620dd08bed84d9388d0138dcdfbbe236f,2016-08-27T08:44:42Z,LoginPage
66449389,6c9584d6a6e8ed5264a83e6db319b55e6f51658e,2016-08-26T16:39:53Z,Images Added
66449389,2664d6ff1525c5a68ab561859d0a0689b7f815eb,2016-08-26T16:11:02Z,Images Added
66449389,1f3c7716de73f7c1513276a72c6d305fec721400,2016-08-26T09:01:53Z,First Commit
183855135,fc91fb9aab0ca7c6575cda6a48bd8952dfec72d4,2019-04-30T15:50:14Z,Merge branch 'master' of https://github.com/kb22/Plot-Maps-in-Python
183855135,a0ddd84e78bbc0d9054bc50d3d96b73fa0d0c513,2019-04-30T15:45:54Z,More descriptive markdown
183855135,09bbd1c9ee577eca78590da30fb2e7c786178cb4,2019-04-29T18:14:31Z,Update README.md
183855135,c981e1f1cf6a356dcce35b0e03a0a06cea01756a,2019-04-29T18:10:57Z,Update README.md
183855135,c3d442faf7f3d020e117530870c9f35b9d0a5c5d,2019-04-29T18:10:28Z,Update README.md
183855135,a20397e417610b87ceff98fae991e87e7005513d,2019-04-29T18:10:05Z,Update README.md
183855135,105d0e33ec4a066fad6a24b43f15481a0029bdc1,2019-04-29T17:34:51Z,Update code with text descriptions
183855135,c3de8d0668f6bee43509953f14c37185e34209bf,2019-04-28T18:00:59Z,Make minor text changes
183855135,e3f80e0a48342c5f1f54774b65a2f6877238a95d,2019-04-28T17:57:25Z,Update git ignore file
183855135,5ca5ec1e3f88a1a22ac9ff110d16cbf78a4179d1,2019-04-28T17:56:25Z,Add requirements file
183855135,cc827391eb1ecdae0feca205a3bfe652e6a3ac4c,2019-04-28T17:56:05Z,Make minor changes
183855135,c2fdff2504074a6f229415f11ea85c9a2688667d,2019-04-28T17:25:11Z,Add plot for bokeh and results
183855135,fdede886442d4784876b45eee9684e76572a7348,2019-04-28T16:55:09Z,Add code for geopandas and plotly
183855135,cf524cc93c5dd4b8651a755c82757348706c1cf7,2019-04-28T13:23:21Z,Add code to plot using gmplot
183855135,7f115431c7d93032759107e4f36cd115ae4a29f1,2019-04-28T04:22:40Z,Initial commit
185968922,fc323cfd09250d21d610dd47adfa6caf64175b7e,2019-05-13T19:33:44Z,Merge branch 'master' of https://github.com/kb22/Purchasing-Intention-Prediction
185968922,8df2166b12d7c69a594e11312c887f7dff67dd6d,2019-05-13T19:32:39Z,Use sigmoid activation in output layer
185968922,e12a28ccf0cc32d19aca73896661132dc50f0dfb,2019-05-13T07:33:11Z,Update README.md
185968922,fc565e35873258398ac97a04908e444b8f422141,2019-05-13T06:55:40Z,Update README.md
185968922,92e53b67cc26266c4681817f4247142d24d35d9d,2019-05-13T06:55:00Z,Update and rename Purchase Intention Prediction.ipynb to Purchasing Intention Prediction.ipynb
185968922,597ab08b748784ce05f1f807a7e7a992c2e46e5e,2019-05-13T06:07:54Z,Add description for notebook cells
185968922,d018f72a6c3769999fb04f205989402cdfcf96ec,2019-05-12T07:41:12Z,Added more accurate model
185968922,cffd3a038cd0eeabfc0aaaaee6d8edc418e07e98,2019-05-12T06:30:00Z,Add updated model with better accuracy
185968922,eb7b2814544438df7ffd630286b93b48870a2fb7,2019-05-11T21:09:52Z,Add notebook
185968922,1c6390fb8f40dc7463e20aea04a8df2cc05304fd,2019-05-10T13:30:30Z,Add data file
185968922,63ff6136ba92d86dfe37af5ef4a19c612caac5ff,2019-05-10T10:27:15Z,Initial commit
61395364,7be4dee2f4fe0461adcfead9c592365122a3c057,2016-07-10T21:51:31Z,Update README.md
61395364,40d59b251d7b8bdcbb229a8cff5d321230b411e3,2016-07-10T21:44:02Z,Update README.md
61395364,28442f8611769c9140ccc70f4614ef831a65e85b,2016-07-09T22:31:38Z,Update README.md
61395364,19348966378446a3225bf04fea035234700e0d07,2016-07-09T22:28:08Z,Create Readme File
61395364,46ab44488d9e0ade7e4dd95b617bbeea939bff74,2016-07-06T18:24:42Z,Better Functionality
61395364,655e65dfa28fe47bbe06192fb60e1de32f0c168b,2016-06-17T18:49:13Z,Working
53714331,c327b6464067fee7024cc15aa27dcfd93cd74873,2019-02-12T10:51:11Z,Update README.md
53714331,083c91e9639bdcd2a4f60f528162d45fb39a292f,2019-02-12T10:50:25Z,Update README.md
53714331,821ca8982c0e641f049af04aa12a34a1db3a78ad,2019-02-12T10:47:12Z,Update README.md
53714331,5f3f60096a8c3f4c0b3d62003baa79e302eeb9a6,2016-07-10T21:50:40Z,Update README.md
53714331,d9320132eb2858fcc2a58c49d5f1bea155d2bcd4,2016-07-10T21:47:00Z,Update README.md
53714331,26e5dfc897e3a76924b977236f6692fdc34c86c2,2016-07-10T21:45:03Z,Update README.md
53714331,3a8863649227183116fe71e71b1c0ab4881868da,2016-07-10T21:44:27Z,Update README.md
53714331,45cdfbe3b2d196a733893eb1849cda28b224abf9,2016-07-09T23:06:43Z,Merge remote-tracking branch 'refs/remotes/origin/master'
53714331,081b52bffa204692ece174af6d0602f4c8eecd6e,2016-07-09T23:05:42Z,Removed Constant Notification
53714331,42363e0f22cb2ac56b0e39084c5ad9949d7e596c,2016-07-09T22:49:11Z,Update README.md
53714331,02bf577ce03ed9600b1c06f7091fa2a9f7bc3dd5,2016-07-09T22:47:46Z,Update README.md
53714331,224139b0ea3beb9f7066b25ea6db2f13c25299a8,2016-07-09T22:30:41Z,Updated Readme File
53714331,a6ff2ef9e358cfed03d2d4e880883d1aa4cefcb9,2016-06-21T19:47:07Z,Working Prototype
53714331,91405aa329eba2cad76625c896f1bae93ba0c78e,2016-06-17T18:42:14Z,Merge branch 'master' of https://github.com/kb22/Silence-It
53714331,9f7882b324fab73bf4df7a381286eabb04389cf6,2016-06-16T21:38:00Z,Incorporated Settings
53714331,2bdc77e0ccb458db6aebca6ef6ce0a0dbff665b3,2016-03-15T21:29:29Z,Create README.md
53714331,5153b6fe46ad93c01b00714ecf985c38021f49c2,2016-03-15T21:20:17Z,Version 1.9
53714331,81f43be4ba4a4cbadce201428c7e857a56a68ae7,2016-03-13T22:21:42Z,Version 1.6
53714331,4093bd0335007903fe7c99cefd8875f938434a64,2016-03-13T19:03:46Z,Version 1.5
53714331,77701fb0e89293cc665a26ba8264d715b6ff185c,2016-03-13T18:23:08Z,Improved-On-RestartService
53714331,2afa249c154be8d7dff8ac629b5ed6a2f347fbaf,2016-03-12T18:59:10Z,Version 1.1
53714331,d46d6b567065bf8cd9e37be5cb03be5b9fbc6ae5,2016-03-12T12:33:25Z,Icon Added
53714331,df48b0e89a338ba54eab54abd44fffda8775b4bb,2016-03-12T11:42:39Z,Version 1.0
53714331,ddd31b6c34d5b2bf2637d4019647043af2b8adfb,2016-03-12T11:15:15Z,Infinite-Service
53714331,031957ee5cb75ea72f50db625c9bd668a14568fe,2016-03-12T05:45:44Z,Initial Commit
49662381,d5602c8ea4eb9f3abb6b9ffeabf81d21921c95b2,2016-07-10T21:53:38Z,Update README.md
49662381,b00513453f332b64dac2713359267e958d2866c5,2016-07-10T21:52:59Z,Update README.md
49662381,ac4d2a52f1e148da5b43fba71d6e0396cbcf194f,2016-02-16T15:24:30Z,Changes
49662381,89c942312018b92bc961d6bd4d2f1e84694b47fb,2016-02-15T20:13:13Z,Labels-Added
49662381,47004a4270c90b7162d70bcc2ce7dce0def4ada8,2016-02-15T20:07:15Z,Version 1.0 Released
49662381,eea5485327599430305339b71b05e845e42bcc27,2016-01-25T18:11:42Z,Find-Replace-Working
49662381,4d900d5593b7ac781d8e314a732096f7288cf669,2016-01-25T16:46:52Z,Find-Replace-Beta
49662381,18f2196d2cf8604d1f129a1fa67ae97c46a84ceb,2016-01-21T18:21:17Z,Text-Color
49662381,58e60c0244a23b5ae0665b1b58c88dd8520f77f2,2016-01-21T16:58:13Z,Promp-Added
49662381,a0e370f55614a7a2c109d3b3f6b487a1ce9bb469,2016-01-21T16:44:36Z,Fully-Functional-FileMenu
49662381,c0b0238ff2abd6e997a86046d6eb76aa454c4d16,2016-01-20T21:45:05Z,Scrollable-TextArea
49662381,ea2f94e0e5bfb40b930f4c317ad9b29a0e15cef5,2016-01-20T21:34:57Z,Added-Find
49662381,f9e517e6a4ed05397b384e3917be54e6d9ac0188,2016-01-17T20:24:39Z,InstructionWindow-ready
49662381,a33971b7876b5ff77d4112268f33a9dbe8ff19c7,2016-01-17T19:50:52Z,AboutWindow-ready
49662381,980133a67e0a817c51fd182eea6ec91c8366ce72,2016-01-17T19:13:59Z,Added-Variables
49662381,b1bc596cb3129e1ccc31f0ceef7603943180fbd7,2016-01-17T18:55:54Z,Added-Comments
49662381,52c1ddb852cd62abeb5e7996dc5953f01956e0bb,2016-01-14T18:25:02Z,File Menu Working
49662381,e1e13eafa0ecf1fefdf1c06f4c7178cb9c172775,2016-01-14T17:36:02Z,Initial Release
49662381,6ae2615e6c9d4c6f7d95c266da208ab2e6b39035,2016-01-14T17:14:24Z,Initial commit
189973276,5ca6021ededccbed2f2d1088d3f1496b458cb3b4,2019-06-17T04:42:52Z,Set theme jekyll-theme-cayman
189973276,65376691e7adab5356d80c8bd89e9ea8e334390e,2019-06-09T16:46:48Z,"Merge pull request #4 from kb22/deep-learning

Add Random Classifier model"
189973276,578e26560907b31f1cae549fc4f8c32cb6403dc8,2019-06-09T16:46:26Z,Add Random Classifier model
189973276,65ff3ee83327fa6fd00387defe1f2273c59220de,2019-06-08T10:09:14Z,"Merge pull request #3 from kb22/deep-learning

Add preprocessing step"
189973276,c75ec76c3208b19d6c2374c65e23dcd7d3ac0355,2019-06-08T10:06:48Z,Complete preprocessing of tweets
189973276,5931e0601f70b41eaf9320d75252bd6adb41bad0,2019-06-07T13:00:27Z,"Preprocess tweet by removing users, extra characters and expanding words"
189973276,0593ed94548fbbdcd9fafc1f9449c67d8753c099,2019-06-06T13:30:08Z,Add Python installation steps
189973276,38df726712229871165d0546aeaacecc5fc9cf1c,2019-06-03T17:37:14Z,Cloning and downloading instructions added
189973276,1a32d9e2ec0d6c670ae7812884f868e68c371f51,2019-06-03T17:24:35Z,"Merge pull request #2 from kb22/deep-learning

Data splitting"
189973276,00641a0cae2995c24f0fd3abc6dcf1cc201a8655,2019-06-03T16:41:38Z,Split the dataset into 80% training and 20% testing data (randomly)
189973276,97ecd13617029e8a95355425dc744ead1736ba9e,2019-06-03T16:10:22Z,"Merge pull request #1 from kb22/analysis

Added notebook with analysis of the dataset"
189973276,9f1730d1d5fe6bc1ac836871cc8e0f2b579f33e2,2019-06-03T16:09:33Z,Added notebook with analysis of the dataset
189973276,14edc1696cdd08bc0dbbd9b06ecd5cea48d53457,2019-06-03T10:23:33Z,Add a .gitignore file
189973276,21bfd21fc47796ef9dcadfc55d4c962ff0f2f3be,2019-06-03T09:17:20Z,Update README.md
189973276,bf8f5ca54dc3b0953fa35df679644a28dafabb4c,2019-06-03T09:16:59Z,Initial commit
171864545,d7d52138d0ae7d12275fea777ca2a04f6f2b1399,2019-05-25T00:34:40Z,Update dependencies to latest version
171864545,216d339658cb07ecdacd86d082e483a790e953e9,2019-02-23T15:10:08Z,Added the names APIs app
171864545,9a1a15efeace0db8ff5f69685e30dd83a1177056,2019-02-22T10:41:48Z,Add a basic flask app
171864545,7c089773abdfd9df2f9361b8324a36ef04f5ce16,2019-02-21T12:05:19Z,Initial commit
152968946,70d099229101384adc5feee167ff91037bf253b3,2018-10-14T18:43:11Z,Update README.md
152968946,a9c7f3a7bf8511f30bc96eb78f828699e4c0dba0,2018-10-14T18:37:40Z,Minor changes
152968946,8e85c4720d6497bfab4af1453c749b4bcda622b1,2018-10-14T17:18:42Z,Add new heading
152968946,4bec72a425b27ec73a6907a51e872f44ad0a5591,2018-10-14T16:35:07Z,Add conclusion
152968946,d92b605b2ba9a72c3863698c50038ea591f5047f,2018-10-14T16:31:07Z,Include Numpy strategies
152968946,a8a00c7697bc46cb45b30cb3e804e6e9f1d00da4,2018-10-14T15:42:56Z,Vector and matrix operations
152968946,c724233b7c695fafaae5fcfaaa83bb9fb68996ed,2018-10-14T15:14:13Z,Add numpy array operations
152968946,6a1a74f2b5b6dc69adab5a787b4561e83be7c27e,2018-10-14T12:23:16Z,Add multi-dimensions
152968946,ee6ac14ab89bee6d593e14dc4693dd8affd77708,2018-10-14T12:11:44Z,Add concatenation
152968946,14e26fe81aa678ae09ffe1529755c5c7f4a7e046,2018-10-14T12:00:24Z,Initial commit
152968946,fbbce0fad01ec89eac0c2718075865473f989491,2018-10-14T11:58:11Z,Initial commit
126316288,d97eadc235d6e67b198a65bebaff25706b2ada15,2018-03-22T10:09:37Z,Initial commit
126316414,3da57cbcb9832802dc1a1ab189fefa99ba033dc3,2018-03-22T18:30:37Z,working
159068103,e79652a2f266ce48a0d6f44aaa9da46373313079,2018-11-27T19:09:43Z,Minor updates
159068103,3e94d125201ae4dd870b80025c8063e61d512364,2018-11-27T18:30:55Z,Add labels and title
159068103,0b83d899878d6a86f34420a7ae6b037c55578da3,2018-11-26T20:30:17Z,Add population and population density relation
159068103,f99fa215e0ecb54d94fb71986999aab626fca0e3,2018-11-26T12:58:07Z,Add final plot and conclusion
159068103,0a4ac4db97d03401b631f4ba3c01d9848b7e90d5,2018-11-26T09:01:33Z,Add basic visualizations
159068103,f51d7a78063696253fe5ffed125b59032377f630,2018-11-25T20:42:04Z,Import dataset and clean it
159068103,de25fd0404db8239c181de90631d8727d38a987d,2018-11-25T19:46:14Z,Initial commit
150476425,760a0cdd868682216ebf81e1b574849a19538c54,2018-10-27T13:25:28Z,Update README.md
150476425,433d3a75a624fd5a2038e2054078f55630d67fd6,2018-10-27T13:19:50Z,Update README.md
150476425,5edadd1314c9212e343c9a11f09bef9fd1cfcd83,2018-10-01T16:27:27Z,Remove outputs for readability
150476425,ba56881273cd1fae45493ae3badb55c0ee0dfc6d,2018-10-01T10:35:29Z,Add notebook to clean dataset
150476425,7cf4445d9c8fe52dd0bdaf597ee9b7d5280bcb35,2018-09-30T11:39:08Z,Remove checks from function
150476425,b9c34b0930a47c597df6ca41b43c35503a44491e,2018-09-30T11:32:30Z,Final code for creating datatset
150476425,e08c3d7ab9046cc7c19fbc023946ea18c033b3ab,2018-09-28T14:46:51Z,Data cleaning added
150476425,4f5046924edf60557d4f2cfa13da2ecc3a451895,2018-09-28T10:53:04Z,Create dataset
150476425,526d3bfea42696174e553b39ce7827b59ac67782,2018-09-28T05:34:17Z,Understand the data
150476425,6545eab71d76d57d357e842f9d4ad535d874ee51,2018-09-26T19:05:58Z,Initial commit
166095475,f5c9b3d19131d7ae057d51b15773f0f3fefe15c5,2019-01-16T20:29:57Z,Initial Commit
166095475,776cbc5ffac1e85f11581b7adb7707768519c73e,2019-01-16T19:10:08Z,Initial commit
